game_id,first_opener,first_opener_timestamp,consensus_opener,consensus_opener_timestamp,closing_spread,closing_timestamp,books_at_open,books_at_close,opener_source,close_source,timing_status,eligibility
pt-2025-9-missouri-auburn,-2.5,,-2.5,,2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-utah-byu,3.0,,3.0,,3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-akron-ballstate,-1.5,,-1.5,,-1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-unlv-boisestate,-10.5,,-10.5,,-13.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-connecticut-bostoncollege,-2.5,,-2.5,,-1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-northcarolina-california,-10.5,,-10.5,,-8.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-temple-charlotte,10.5,,10.5,,11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-smu-clemson,-10.5,,-10.5,,-5.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-hawaii-coloradostate,-1.0,,-1.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-mississippi-georgia,-7.0,,-7.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-georgiastate-georgiasouthern,-6.0,,-6.0,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-arizona-houston,-2.5,,-2.5,,1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-michiganstate-indiana,-26.5,,-26.5,,-27.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-pennstate-iowa,-3.0,,-3.0,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-texas-kentucky,12.0,,12.0,,13.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-texasstate-marshall,3.5,,3.5,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-buffalo-massachusetts,17.0,,17.0,,16.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-washington-michigan,-6.5,,-6.5,,-5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-nebraska-minnesota,5.0,,5.0,,7.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-nevada-newmexico,-10.5,,-10.5,,-13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-purdue-northwestern,-3.5,,-3.5,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-usc-notredame,-8.5,,-8.5,,-9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-cincinnati-oklahomastate,20.5,,20.5,,22.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-oregon-rutgers,14.5,,14.5,,17.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-arkansasstate-southalabama,-8.0,,-8.0,,-7.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-oklahoma-southcarolina,4.0,,4.0,,5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-floridastate-stanford,17.5,,17.5,,18.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-pittsburgh-syracuse,10.5,,10.5,,10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-baylor-tcu,-3.5,,-3.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-army-tulane,-10.5,,-10.5,,-9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-memphis-uab,21.0,,21.0,,21.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-maryland-ucla,-2.5,,-2.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-sanjosestate-utahstate,-3.5,,-3.5,,-4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-lsu-vanderbilt,-1.5,,-1.5,,-1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-9-ohiostate-wisconsin,27.0,,27.0,,25.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-houston-arizonastate,-7.5,,-7.5,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-auburn-arkansas,-1.0,,-1.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-georgiasouthern-arkansasstate,-2.0,,-2.0,,-1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-akron-buffalo,-10.5,,-10.5,,-10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-northtexas-charlotte,27.0,,27.0,,26.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-baylor-cincinnati,-5.0,,-5.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-sandiegostate-fresnostate,2.5,,2.5,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-southalabama-georgiastate,6.5,,6.5,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-ucla-indiana,-24.0,,-24.0,,-26.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-minnesota-iowa,-8.0,,-8.0,,-9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-byu-iowastate,-2.0,,-2.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-kansasstate-kansas,-3.0,,-3.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-tennessee-kentucky,8.5,,8.5,,8.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-texasaandm-lsu,1.5,,1.5,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-bostoncollege-louisville,-23.5,,-23.5,,-25.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-michigan-michiganstate,13.0,,13.0,,14.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-northwestern-nebraska,-8.5,,-8.5,,-7.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-boisestate-nevada,21.5,,21.5,,21.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-utahstate-newmexico,-2.5,,-2.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-virginia-northcarolina,9.0,,9.0,,10.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-mississippi-oklahoma,-4.0,,-4.0,,-5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-wisconsin-oregon,-34.5,,-34.5,,-31.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-ncstate-pittsburgh,-9.5,,-9.5,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-rutgers-purdue,1.5,,1.5,,1.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-connecticut-rice,10.5,,10.5,,10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-alabama-southcarolina,13.0,,13.0,,11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-oklahomastate-texastech,-38.5,,-38.5,,-36.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-temple-tulsa,5.5,,5.5,,5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-colorado-utah,-15.0,,-15.0,,-14.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-missouri-vanderbilt,-2.5,,-2.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-smu-wakeforest,3.5,,3.5,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-illinois-washington,-5.5,,-5.5,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-10-coloradostate-wyoming,-4.5,,-4.5,,-4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-army-airforce,-0.0,,-0.0,,-0.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-kentucky-auburn,-10.0,,-10.0,,-11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-centralflorida-baylor,-6.5,,-6.5,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-fresnostate-boisestate,-17.5,,-17.5,,-17.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-notredame-bostoncollege,28.0,,28.0,,31.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-virginia-california,3.5,,3.5,,6.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-duke-clemson,-3.5,,-3.5,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-marshall-coastalcarolina,3.5,,3.5,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-arizona-colorado,4.5,,4.5,,4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-uab-connecticut,-11.5,,-11.5,,-11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-georgia-florida,7.5,,7.5,,7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-wakeforest-floridastate,-8.5,,-8.5,,-10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-rutgers-illinois,-12.0,,-12.0,,-13.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-arizonastate-iowastate,-5.0,,-5.0,,-7.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-oklahomastate-kansas,-25.0,,-25.0,,-24.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-texastech-kansasstate,7.0,,7.0,,7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-utep-kennesawstate,-8.5,,-8.5,,-10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2025-11-delaware-liberty,-3.5,,-3.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
