season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_timestamp,source_url
2025,6,37,Arizona,4-1,11.2,31.2,47,19.9,31,-0.1,90,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,38,Iowa,3-2,11.2,27.8,68,16.7,19,0.1,40,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,39,Arizona St.,4-1,11.0,31.9,43,20.4,35,-0.4,136,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,40,Arkansas,2-3,11.0,38.5,12,27.8,77,0.2,14,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,41,S. Carolina,3-2,10.4,27.9,66,17.6,21,0.2,32,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,42,Miss. St.,4-2,9.9,32.4,39,22.8,45,0.3,11,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,43,N. Texas,5-0,9.6,37.4,16,27.8,79,0.0,68,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,44,Duke,4-2,9.4,34.5,29,25.0,57,-0.1,94,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,45,Toledo,3-2,9.0,28.6,62,19.6,27,0.0,65,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,46,Clemson,2-3,8.8,29.7,58,20.7,37,-0.2,111,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,47,Navy,5-0,8.1,33.9,34,25.5,60,-0.2,114,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,48,ODU,4-1,8.0,32.3,40,24.2,55,-0.2,121,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,49,SMU,3-2,7.7,33.6,35,25.9,63,0.0,76,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,50,Rutgers,3-2,7.5,36.2,22,28.5,83,-0.1,103,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,51,Virginia,5-1,6.7,33.0,37,26.4,65,0.1,55,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,52,UCF,3-2,6.3,27.7,69,21.3,42,0.0,81,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,53,Baylor,4-2,6.2,35.7,26,29.8,86,0.3,5,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,54,Houston,4-1,5.8,25.6,74,19.8,29,0.0,75,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,55,USF,4-1,5.6,30.9,51,25.6,61,0.2,19,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,56,NC St.,4-2,5.5,32.1,42,26.4,66,-0.2,113,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,57,JMU,4-1,4.3,25.0,80,20.5,36,-0.2,108,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,58,Minnesota,3-2,4.2,24.7,84,20.4,34,-0.1,89,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,59,Kansas St.,2-4,4.2,29.0,61,25.1,58,0.3,8,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,60,ECU,3-2,4.1,27.1,70,22.8,46,-0.1,102,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,61,Boise St.,3-2,3.7,30.9,50,26.9,69,-0.3,133,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,62,Colorado,2-4,3.7,30.7,53,26.7,68,-0.2,119,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,63,Kentucky,2-3,3.3,26.8,71,23.8,54,0.3,9,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,64,Michigan St.,3-2,3.3,30.1,57,27.0,71,0.2,24,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,65,San Diego St.,4-1,2.7,22.9,98,20.4,33,0.2,30,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,66,Wisconsin,2-3,2.7,23.7,93,20.9,39,-0.1,101,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,67,Tulane,4-1,2.7,30.1,56,27.5,72,0.1,56,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,68,UConn,4-2,2.6,30.1,55,27.6,75,0.1,47,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,69,Wake Forest,3-2,0.9,24.1,86,23.0,50,-0.2,109,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,70,La. Tech,4-1,0.7,21.7,104,21.0,40,0.0,70,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,71,Northwestern,3-2,0.5,22.2,101,21.7,44,0.0,82,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,72,Fresno St.,5-1,-0.5,25.0,79,25.4,59,-0.2,112,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,73,UNLV,5-0,-1.2,30.9,52,32.3,102,0.2,23,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,74,Syracuse,3-3,-1.5,28.3,64,29.9,87,0.1,44,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,75,Army,2-3,-2.4,24.0,90,26.3,64,0.0,71,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,76,Texas St.,3-2,-2.7,31.5,44,34.2,115,0.0,73,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,77,UTSA,2-3,-2.9,29.1,60,32.0,99,-0.1,87,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,78,Va. Tech,2-4,-3.0,24.7,83,27.9,80,0.2,22,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,79,WKU,5-1,-3.2,25.4,75,29.0,85,0.5,1,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,80,Purdue,2-3,-3.4,27.8,67,31.3,95,0.1,46,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,81,California,4-2,-4.2,23.3,97,27.6,74,0.1,51,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,82,W. Virginia,2-4,-4.3,24.0,87,28.4,82,0.1,45,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,83,Utah St.,3-2,-4.5,31.2,45,35.7,122,0.1,50,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,84,Air Force,1-4,-5.4,31.1,49,36.4,125,0.0,84,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,85,So. Miss,3-2,-5.7,24.8,82,30.4,90,-0.1,107,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,86,UCLA,1-4,-6.3,26.2,72,32.5,104,0.1,48,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,87,Boston Coll.,1-4,-6.3,25.2,77,31.5,96,0.0,66,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,88,Ohio,3-3,-6.9,23.8,92,30.3,89,-0.4,135,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,89,Delaware,3-2,-7.0,25.1,78,31.8,98,-0.2,115,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,90,New Mexico,3-2,-7.0,28.0,65,35.1,118,0.1,53,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,91,Temple,3-2,-7.6,24.5,85,32.1,100,0.0,62,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,92,Troy,3-2,-7.7,20.0,106,27.7,76,0.0,72,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,93,Miami-OH,2-3,-7.8,17.9,120,25.9,62,0.2,28,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,94,Hawaii,4-2,-7.9,19.5,109,27.5,73,0.1,41,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,95,Wash. St.,3-2,-8.4,24.0,91,32.3,103,0.0,77,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,96,Buffalo,3-3,-8.7,18.0,118,27.0,70,0.2,18,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,97,Stanford,2-3,-9.3,22.2,102,31.3,94,-0.1,99,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,98,San Jose St.,2-3,-9.3,24.9,81,34.0,113,-0.2,117,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,99,WMU,3-3,-9.4,19.6,108,28.8,84,-0.1,100,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,100,FAU,2-3,-9.4,24.0,88,33.5,110,0.1,43,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,101,Marshall,2-3,-9.5,25.9,73,35.4,119,0.0,79,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,102,N. Carolina,2-3,-9.5,20.6,105,30.2,88,0.0,61,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,103,Wyoming,2-3,-9.7,18.3,114,27.9,81,-0.1,104,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,104,J'ville St.,2-3,-10.3,23.6,95,33.6,111,-0.3,129,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,105,Rice,3-3,-10.5,17.4,122,27.8,78,-0.2,110,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,106,Louisiana,2-3,-10.8,23.7,94,34.6,116,0.1,54,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,107,Oregon St.,0-6,-10.9,22.8,100,33.4,109,-0.3,128,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,108,Kennesaw St.,3-2,-11.5,15.2,129,26.6,67,0.0,85,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,109,Tulsa,2-4,-12.1,18.6,113,30.6,91,-0.1,95,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,110,Liberty,1-4,-12.3,18.8,112,30.9,92,-0.3,124,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,111,Missouri St.,2-3,-13.2,23.4,96,36.3,124,-0.2,116,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,112,N. Illinois,1-4,-13.6,10.4,136,23.8,53,-0.3,127,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,113,S. Alabama,1-5,-13.8,22.1,103,35.6,120,-0.3,123,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,114,Ga. Southern,2-3,-14.3,24.0,89,38.3,130,0.0,67,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,115,Arkansas St.,2-4,-14.4,22.8,99,37.4,127,0.2,25,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,6,116,UAB,2-3,-14.4,25.3,76,39.6,132,-0.1,106,20251007121103,https://web.archive.org/web/20251007121103id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
